title,status,url,latitude,longitude,solicitation,subprogram,name,project_lead,funding_awarded,state,start_date,brief_description,principal_investigator,other_partners,topic_area,end_date,project_identifier,solicitation_url
Bioleaching approaches for recovery of lithium from clays,Active,,29.68025,-95.404913,FY 2022 SBIR/STTR Phase I,Secure and Sustainable Materials,Bioleaching approaches for recovery of lithium from clays,Cemvita Factory Inc.,"$199,636 ", TX ,6/27/2022,"This technology aims to establish a domestic supply chain for lithium-based batteries addressing the currentU.S. Federal Administration’s national commitment to both solving breakthrough scientific challenges fornew materials and developing a domestic manufacturing base that meets the demands of the growing electricvehicle and stationary grid storage markets. By employing microbes to innovate the biomining process forLithium, this project will improve sustainability, save money, and allow for pathways to domestic miningwhich will boost the local and national economy and decrease U.S. dependency on foreign resources.",Jess Colangelo,,Advanced Mining Techniques that Increase Environmental and Material Stewardship,6/27/2023,,https://www.energy.gov/eere/iedo/sbirsttr-fy-2022-phase-i-funding-opportunities
Characterization of Thermally Conductive Composite Polymer Films with Enhanced Properties,Active,,41.684553,-86.234758,FY 2022 SBIR/STTR Phase I,Next Generation Materials and Processes,Characterization of Thermally Conductive Composite Polymer Films with Enhanced Properties,Tessellated,"$193,141 ", DE ,6/27/2022,"Tessellated, Inc. will partner with the University of Notre Dame to produce a novel composite polymer that will improve the thermal conductivity of products for heat exchangers and the cable packaging markets.",Tengfei Luo,,CABLE: Enhanced Thermal Conductivity of Metals,6/27/2023,,https://www.energy.gov/eere/iedo/sbirsttr-fy-2022-phase-i-funding-opportunities
Community and Small Business Partner to Remove Systemic Hurdles to Economic Development with Novel Technology Which Will Accelerate Industrial Decarbonization,Active,,29.756845,-95.365652,FY 2022 SBIR/STTR Phase I,Energy Technology Manufacturing and Workforce Development,Community and Small Business Partner to Remove Systemic Hurdles to Economic Development with Novel Technology Which Will Accelerate Industrial Decarbonization,"Criterion Energy Partners, Inc."," $206,500 (AMO funded $106,500; GTO funded $100,000) ", TX ,6/27/2022,"Criterion Energy Partners, Inc. will partner with an economically disadvantaged city that has high levels of pollution to determine the feasibility of integrating a new, innovative geothermal technology into the city’s chemical plants to reduce carbon emissions by at least 50%.",Daniel Rehg,,AMO: Community-Driven Solutions for a Just and Equitable Energy Transition,6/27/2023,,https://www.energy.gov/eere/iedo/sbirsttr-fy-2022-phase-i-funding-opportunities
Copper-Graphene Ultra-Conductive Composites,Active,,39.189862,-82.237676,FY 2022 SBIR/STTR Phase I,Next Generation Materials and Processes,Copper-Graphene Ultra-Conductive Composites,Metalkraft,"$200,000 ", OH ,6/27/2022,"Improved copper conductor performance is crucial for improved efficiencies to help mitigate increasing global electrical energy demands. This proposal will establish and apply new fundamental science to develop copper-graphene composites with improved electrical properties for all electric devices, creating a new industry for energy savings with “ultra” conductors.",Frank Kraft,,CABLE: Enhanced Electrical Conductivity of Metals,6/27/2023,,https://www.energy.gov/eere/iedo/sbirsttr-fy-2022-phase-i-funding-opportunities
Enhanced Scalability and Durability of Bipolar Plates for Heavy-Duty Vehicle Applications,Active,,42.344457,-71.248617,FY 2022 SBIR/STTR Phase I,Next Generation Materials and Processes,Enhanced Scalability and Durability of Bipolar Plates for Heavy-Duty Vehicle Applications,"Griner, Inc.","$206,498 ", MA ,6/27/2022,"Due to the million-mile lifetime requirement for next generation heavy duty fuel cell trucks, even higher material demands are needed of their bipolar plates, while keeping the cost low. This will require ultra-thin lightweight materials with exceptionally high mechanical strength, and enhanced electronic and thermal conductivity. This proposal will explore innovative and scalable material designs that can be used to make such highly durable bipolar plates.",Natalia Macauley,,ADVANCED MANUFACTURING,6/27/2023,,https://www.energy.gov/eere/iedo/sbirsttr-fy-2022-phase-i-funding-opportunities
Enhanced Thermal Conductivity Carbon Nanotube (CNT) Fibers,Active,,29.721825,-95.318275,FY 2022 SBIR/STTR Phase I,Next Generation Materials and Processes,Enhanced Thermal Conductivity Carbon Nanotube (CNT) Fibers,DexMat Inc.,"$199,995 ", TX ,6/27/2022,Thermal management is critical to improving the performance efficiency and operational lifetime of electronic devices. This project seeks to develop enhanced thermal conductivity carbon nanotube fibers for use as lightweight motor windings and for thermal management in battery and electronics applications.,Colin Young,,CABLE: Enhanced Thermal Conductivity of Metals,6/27/2023,,https://www.energy.gov/eere/iedo/sbirsttr-fy-2022-phase-i-funding-opportunities
GaN-on-GaN Gunn Diodes For Terahertz Communications In Manufacturing,Active,,34.610436,-120.219523,FY 2022 SBIR/STTR Phase I,Energy Technology Manufacturing and Workforce Development,GaN-on-GaN Gunn Diodes For Terahertz Communications In Manufacturing,"SixPoint Materials, Inc.","$200,000 ", CA ,6/27/2022,"Terahertz oscillator is the ""engine"" of the 6G communication technology. This SBIR Phase I project will develop a high-power terahertz oscillator using gallium nitride, a strategic semiconductor material in energy and defense sectors.",Tadao Hashimoto,,ADVANCED MANUFACTURING,6/27/2023,,https://www.energy.gov/eere/iedo/sbirsttr-fy-2022-phase-i-funding-opportunities
"Highly integrated, low cost SiC power modules with modified substrates for high performance and ease of manufacturing",Active,,42.750578,-73.776118,FY 2022 SBIR/STTR Phase I,Energy Technology Manufacturing and Workforce Development,"Highly integrated, low cost SiC power modules with modified substrates for high performance and ease of manufacturing",NoMIS Power Group,"$200,000 ", NY ,6/27/2022,"Electric vehicles require charging stations, and renewables need power converters to interface with the electric grid. NoMIS Power is developing silicon carbide (SiC) –based technology that will allow this green-tech infrastructure to be more efficient and reliable, and less complex and costly, when compared to the legacy technologies of today.",Adam Morgan,,ADVANCED MANUFACTURING,6/27/2023,,https://www.energy.gov/eere/iedo/sbirsttr-fy-2022-phase-i-funding-opportunities
In-Sensor Analog Neural Network Framework for Analog to Information Conversion,Active,,33.42744,-111.934004,FY 2022 SBIR/STTR Phase I,Next Generation Materials and Processes,In-Sensor Analog Neural Network Framework for Analog to Information Conversion,Alphacore Inc,"$199,922 ", AZ ,6/27/2022,"As technology becomes increasingly embedded into both specialized and every-day activities, it is critical to be prepared to support the massive amount of data processing required by next-generation systems. Transmitting such high volumes of data, especially for wireless transmission, is extremely energy expensive. Alphacore’s solution will use artificial intelligence to enable sensors to determine and extract select meaningful segments of the data signals, and transmit only the relevant data, achieving reduction in the data transmission volume, and therefore, energy consumption. The solution will help industries and Internet-of-Things systems decarbonize through more efficient operations, and better monitoring of greenhouse gas emissions.",Esko Mikkola,,ADVANCED MANUFACTURING,6/27/2023,,https://www.energy.gov/eere/iedo/sbirsttr-fy-2022-phase-i-funding-opportunities
"Natural Refrigerant, High Temperature Heat Pump",Active,,40.537201,-79.879443,FY 2022 SBIR/STTR Phase I,Cross-Sector Technologies,"Natural Refrigerant, High Temperature Heat Pump",Thar Energy LLC,"$206,500 ", PA ,6/27/2022,"The project goal is to design a high temperature, natural refrigerant heat pump to generate process heat from unrecoverable waste heat generated by U.S. industries. This product will help to decarbonize the thermal energy needs in industry by shifting process heat production away from carbon-intensive fossil fuels to renewable electricity which will have huge environmental impacts. It will create jobs in a greater than $20B U.S. waste heat recovery system market and improve U.S. competitiveness on the world stage.",Marc Portnoff,,ADVANCED MANUFACTURING,6/27/2023,,https://www.energy.gov/eere/iedo/sbirsttr-fy-2022-phase-i-funding-opportunities
Passive Radio Frequency Identification Sensors for Manufacturing Systems,Active,,37.331794,-80.601598,FY 2022 SBIR/STTR Phase I,Next Generation Materials and Processes,Passive Radio Frequency Identification Sensors for Manufacturing Systems,NanoSonic,"$200,000 ", VA ,6/27/2022,"Sensors used in large manufacturing systems require electrical wiring that complicates their installation and use. Through this DOE small business program, simple and low-cost sensors that can be read wirelessly using radio frequency identification techniques will be developed.",Richard Claus,,ADVANCED MANUFACTURING,6/27/2023,,https://www.energy.gov/eere/iedo/sbirsttr-fy-2022-phase-i-funding-opportunities
Sheared Metal-Carbon Composite Conductors,Active,,30.639285,-96.362454,FY 2022 SBIR/STTR Phase I,Next Generation Materials and Processes,Sheared Metal-Carbon Composite Conductors,ShearForm Inc," $199,093 (AMO funded $91,212; OE funded $107,881) ", TX ,6/27/2022,Reducing costs of energy loss in electrical conductors is akey to economic and environmental objectives. The proposed work will demonstratecommercially relevant methods for improving copper conductivity and improve fundamentalunderstanding of the interaction between graphene and copper . This knowledge will enableprecise design of future materials and immediate product development.,David Foley,,CABLE: Enhanced Electrical Conductivity of Metals,6/27/2023,,https://www.energy.gov/eere/iedo/sbirsttr-fy-2022-phase-i-funding-opportunities
Supercritical Recovery of Rare Earth Elements from Phosphate Mining Waste ,Active,,42.255083,-71.12922,FY 2022 SBIR/STTR Phase I,Secure and Sustainable Materials,Supercritical Recovery of Rare Earth Elements from Phosphate Mining Waste ,"CF Technologies, Inc.","$206,476 ", MA ,6/27/2022,"CF Technologies, Inc. will partner with Florida Industrial and Phosphate Research Institute to recover and refine rare earth element (REE) oxides from domestic phosphoric acid sludge as a byproduct of phosphate ore mining waste. This project would demonstrate technical feasibility of supercritical extraction of REEs from phosphate waste streams and could lead to drastic capital cost reduction in the rare earth extraction circuit of REE separation plants.",Laura Sinclair,, DIVERSIFYING SUSTAINABLE SOURCES OF CRITICAL MINERALS AND MATERIALS,6/27/2023,,https://www.energy.gov/eere/iedo/sbirsttr-fy-2022-phase-i-funding-opportunities
Synthesis and Direct Manufacturing of High Conductivity Aluminum Alloy Conductors Using an Energy Efficient Solid-State Process and Their Advanced Characterization,Active,,37.255474,-80.422539,FY 2022 SBIR/STTR Phase I,Next Generation Materials and Processes,Synthesis and Direct Manufacturing of High Conductivity Aluminum Alloy Conductors Using an Energy Efficient Solid-State Process and Their Advanced Characterization,The Enabled Manufacturing LLC,"$200,000 ", VA ,6/27/2022,There is greater demand for light weight electrical conductorswith enhanced electrical conductivity in mobility and electrical transmission industry. This proposalprovides a novel solution to improve electrical conductivity of aluminum alloys in economical andscalable way.,Kumar Kandasamy,,CABLE: Enhanced Electrical Conductivity of Metals,6/27/2023,,https://www.energy.gov/eere/iedo/sbirsttr-fy-2022-phase-i-funding-opportunities
Tailored Oxide-Molten Salt (OMS) Composites for High-Operating-Temperature Thermal Energy Storage,Active,,35.808578,-78.883326,FY 2022 SBIR/STTR Phase I,Energy Technology Manufacturing and Workforce Development,Tailored Oxide-Molten Salt (OMS) Composites for High-Operating-Temperature Thermal Energy Storage,"Catalytic and Redox Solutions, LLC","$206,500 ", NC ,6/27/2022,"This project will pursue development of advanced, low-cost materials for energy storage. Low-cost energy storage will allow steel, glass, and chemical plants to more easily adjust for variations in renewable energy supplies throughout the day. This will accelerate the decarbonization of the US manufacturing sector.",Luke Neal,,ADVANCED MANUFACTURING,6/27/2023,,https://www.energy.gov/eere/iedo/sbirsttr-fy-2022-phase-i-funding-opportunities
THz Heterogeneous Integration for Next generation Communications (THINC),Active,,34.533222,-119.791731,FY 2022 SBIR/STTR Phase I,Energy Technology Manufacturing and Workforce Development,THz Heterogeneous Integration for Next generation Communications (THINC),Pseudolithic Inc.,"$200,000 ", CA ,6/27/2022,"PseudolithIC is developing a domestic semiconductor manufacturing process for high-performance analog applications that is differentiated from off-shore silicon CMOS manufacturing while driving new uses and business cases for millimeter-wave spectrum in current 5G and future 6G communications bands. PseudolithIC is leveraging promising research demonstrations to mature an on-shore, high-volume commercial manufacturing capability.",Daniel Green,,ADVANCED MANUFACTURING,6/27/2023,,https://www.energy.gov/eere/iedo/sbirsttr-fy-2022-phase-i-funding-opportunities
Manufacturing Demonstration Facility (MDF) at Oak Ridge National Laboratory,Active,https://www.energy.gov/eere/ammto/manufacturing-demonstration-facility-mdf-oak-ridge-national-laboratory,35.9312,-84.3101,National Lab Funding,Next Generation Materials and Processes,Oak Ridge National Laboratory,,"$203,000,000 ",TN,1/1/2012,"The Manufacturing Demonstration Facility (MDF), established in 2012, is one of the Department of Energy’s designated user facilities focused on performing early-stage research and development to improve the energy and material efficiency, productivity, and competitiveness of American manufacturers. Research focuses on manufacturing analysis and simulation, composites and polymer systems, metal powder systems, metrology and characterization, machine tooling, large-scale metal systems, and robotics and automation.

The MDF is a 110,000 sq. ft. facility housing integrated capabilities that drive the development of new materials, software, and systems for advanced manufacturing. From binder jetting to 3D tomography to in situ monitoring, the MDF leverages a range of equipment and expertise focused on reducing the carbon footprint of the manufacturing sector, efficiently utilizing abundant and available domestic energy resources, and supporting the production of clean energy products that boost the nation’s economy.",,,Additive Manufacturing,Present,,
A Midwest Circular Economy in Automotive Extrusions through Innovations in Alloy Design for Recycling and Low-Energy Scrap Processing,Selected,,42.288627,-83.735002,2022 AMMTO Multi-Topic FOA,Secure and Sustainable Materials,A Midwest Circular Economy in Automotive Extrusions through Innovations in Alloy Design for Recycling and Low-Energy Scrap Processing,University of Michigan,2000000,MI,9/7/2023,"The University of Michigan, in partnership with Ford, Hydro, Pacific Northwest National Laboratory, and PADNOS, aims to design new aluminum extrusion alloy compositions that accommodate high end-of-life vehicle (ELV) recycled content (RC). The partnership also seeks to optimize the Shear Assisted Processing and Extrusion (ShAPE) technology as an ultra-low-energy extrusion route for processing the high RC alloys into high-value automotive profiles. This will demonstrate the operation of a circular economy in automotive extrusion alloys in the Midwest and will be coupled with an environmental, economic, and equity analysis for optimal siting of the physical infrastructure during the commercialization scaleup phase. At the end of project, these project partners spanning the full supply chain will demonstrate a roof rail from PADNOS scrap extruded using ShAPE and hydroformed and heat treated at Ford. The proposed work is innovative in its use of Integrated Computational Materials Engineering (ICME) to design new high RC, its use of ShAPE technology, and its development of novel equity-related metrics for the Circular Economy.",Tracey Larkin,"Ford, Hydro, Pacific Northwest National Laboratory, PADNOS",Materials Circularity Regional Demonstrations,12/6/2026,,https://www.energy.gov/eere/articles/us-department-energy-invests-61-million-fund-31-applied-research-development-and
Accelerated Qualification of Gallium Oxide Semiconductor Gas Sensor Reliability,Selected,,39.7326,-105.1694,2022 AMMTO Multi-Topic FOA,Next Generation Materials and Manufacturing,,National Renewable Energy Laboratory,2000000,CO,9/7/2023,"The National Renewable Energy Laboratory (NREL) aims to demonstrate hydrogen gas sensors with extended lifetime in high-temperature extreme environments, and to develop accelerated reliability qualification methods for these devices. Specifically, this project will take proof-of-concept devices and adapt them to higher quality synthesis methods to create more sensitive and longer-lasting hydrogen sensors. These devices will be used to benchmark accelerated qualification methods which leverage artificial intelligence to control the stress experiments and machine learning to interpret the data. These methods have been recently demonstrated on more complex electrochemical systems, where analysis time was significantly reduced, but they have not yet been adapted to extreme environment electronics. The NREL team will explore qualification in environments including high-operating temperatures (600 – 800 °C), applied voltages, oxidizing conditions (steam and oxygen), hydrogen (the sensed gas), over many cycles and for thousands of hours.",Andriy Zakutayev,N/A,Harsh Environment Materials,12/6/2026,,https://www.energy.gov/eere/articles/us-department-energy-invests-61-million-fund-31-applied-research-development-and
Advanced Dynamic Sealing for Hydrogen Compression in Fueling Applications,Selected,,29.958118,-95.495152,2022 AMMTO Multi-Topic FOA,Next Generation Materials and Manufacturing,Advanced Dynamic Sealing for Hydrogen Compression in Fueling Applications,"Cook Compression, LLC",1962000,TX,9/7/2023,"Cook Compression, LLC., in partnership with Argonne National Laboratory, aims to enable reciprocating, non-lubricated hydrogen compressors to reliably function at extremely high pressures and high speeds, as commonly required by fueling applications. Use of hydrogen as a fuel is key for the success of the US energy storage and de-carbonization efforts. The transportation, storage and fueling of hydrogen gas can benefit from non-lubricated compressors that are designed for extremely high pressures and flow rates. For such requirements, dynamic sealing in reciprocating compressors is currently a critical technical gap. The proposed concept involves a non-traditional but very scalable sealing technology for high-pressure compression of hydrogen using nearly frictionless carbon (NFC) coatings on both rod and the seal surfaces to minimize friction and wear while also improving the hydrogen barrier properties of polymeric seals. This project is co-funded by the Hydrogen and Fuel Cell Technologies Office (HFTO).",John Dunaway,Argonne National Laboratory,Harsh Environment Materials,12/6/2026,,https://www.energy.gov/eere/articles/us-department-energy-invests-61-million-fund-31-applied-research-development-and
Advanced Surface Treatment Technology for Subsurface Drilling Applications,Selected,,41.656,-87.984,2022 AMMTO Multi-Topic FOA,Next Generation Materials and Manufacturing,,Argonne National Laboratory,2000000,IL,9/7/2023,"Argonne National Laboratory, with partners the Baker Hughes Company, TimkenSteel Corporation, and Bluewater Thermal Solutions, aims to develop and demonstrate surface materials technologies to improve the wear resistance of bottom hole assembly (BHA) components operating in the extremely harsh environments found in geothermal well construction, including superhot/supercritical systems. Specifically, the goal is to increase the wear life of rock engaging BHA components by 25% over the incumbent MMC cladding currently used in these components.",Oyelayo Ajayi,"Baker Hughes Company, TimkenSteel Corporation, Bluewater Thermal Solutions",Harsh Environment Materials,12/6/2026,,https://www.energy.gov/eere/articles/us-department-energy-invests-61-million-fund-31-applied-research-development-and
Aligned and Interface-Modified short fibers Ceramic Matrix Composite (AIMs CMC) SiC-C/SiC,Selected,,37.44325,-122.170251,2022 AMMTO Multi-Topic FOA,Next Generation Materials and Manufacturing,Aligned and Interface-Modified short fibers Ceramic Matrix Composite (AIMs CMC) SiC-C/SiC,"Palo Alto Research Center, Inc.",1999999,CA,9/7/2023,"Palo Alto Research Center (PARC) in collaboration with Temple University, the University of Wisconsin-Madison, and Advanced Ceramic Fibers, LLC, aims to develop a manufacturing process to produce high-performance ceramic matrix composite (CMC) from recycled carbon fibers. The process using recycled carbon fiber will reduce the manufacturing cost by 50% and the carbon intensity by 30%, while maintaining mechanical properties at the level of continuous fiber CMC. PARC and partners will further evaluate this short fiber CMC as the building material for the heat exchangers to recover the high-temperature thermal energy (1450 °C to 1200 °C) from the molten slag in the iron/steel industry, transport the energy in the supercritical CO2, and use the energy to preheat the blast furnace, reducing the blast furnace energy consumption by up to 3%, which is equivalent to ~0.2% global CO2 emission.",Mary Kelly,"Temple University, University of Wisconsin-Madison, Advanced Ceramic Fibers, LLC.",Harsh Environment Materials,12/6/2026,,https://www.energy.gov/eere/articles/us-department-energy-invests-61-million-fund-31-applied-research-development-and
Aluminum Ultra-Conductors for Energy-Efficient Aerospace Busbar Applications,Selected,,46.2797,-119.267,2022 AMMTO Multi-Topic FOA,Next Generation Materials and Manufacturing,,Pacific Northwest National Laboratory,300000,WA,9/7/2023,"Pacific Northwest National Laboratory (PNNL), in partnership with Eaton Corporation, aims to develop aluminum ultra-conductors with graphene additives demonstrating enhanced electrical conductivity of 50% IACS at 90 °C, 15% higher than conductivity of electric grade aluminum alloy AA1100 (43% IACS at 90 °C). PNNL will scale up initial work done on aluminum ultra-conductors using shear-assisted processing and extrusion (ShAPE™), a novel solid phase processing technique.",Keerti Kappagantula,Eaton Corporation,Increased Conductivity Metal-Based Material Systems CABLE: Materials Composition and Fabrication,12/6/2026,,https://www.energy.gov/eere/articles/us-department-energy-invests-61-million-fund-31-applied-research-development-and
An Innovative Drop-in Approach for Single Crystal Ni-rich Cathode Materials Manufacturing,Selected,,46.2797,-119.267,2022 AMMTO Multi-Topic FOA,Energy Technology Manufacturing,,Pacific Northwest National Laboratory,4463107,WA,9/7/2023,"Pacific Northwest National Laboratory (PNNL), in partnership with General Motors and the University of Washington, aims to develop a technology with an innovative drop-in approach for manufacturing single crystal nickel-rich cathode materials such as LiNi0.8Mn0.1Co0.1O2 (NMC811) for electric vehicle (EV) batteries. The technology allows industry cathode manufacturers to employ state-of-art polycrystalline NMC manufacturing facilities for single crystal production, while greatly simplifying the manufacturing process and reducing costs. Once scaled-up, this technology will meet or exceed industry expectations, developing a potential future manufacturing capability of at least 1,300,000 kg per year (corresponding to 1 gigawatt-hour (GWh) per year of EV batteries).",Jie Xiao,"General Motors, University of Washington",Advanced Process Manufacturing of Electric Vehicle Cathode Active Materials at Volume,12/6/2026,,https://www.energy.gov/eere/articles/us-department-energy-invests-61-million-fund-31-applied-research-development-and
An Integrated Process for Scalable Manufacturing of High-Performance Battery Cathode Active Materials (CAMs),Selected,,40.113929,-74.714876,2022 AMMTO Multi-Topic FOA,Energy Technology Manufacturing,An Integrated Process for Scalable Manufacturing of High-Performance Battery Cathode Active Materials (CAMs),Princeton NuEnergy Inc.,3500000,NJ,9/7/2023,"Princeton NuEnergy Inc., in partnership with Princeton Plasma Physics Laboratory, Princeton University, and Argonne National Laboratory, aims to develop an integrated plasma assisted spray granulation/coating (PSGC) process that can be used to manufacture and coat CAM particles at lower cost and higher energy efficiency. The proposed technique can well control the morphology particle size distribution density of cathode materials and eliminate the conventional calcination step, resulting in a time- and energy-effective manufacturing process.",Xiaofang Yang,"Princeton Plasma Physics Laboratory, Princeton University, Argonne National Laboratory",Advanced Process Manufacturing of Electric Vehicle Cathode Active Materials at Volume,12/6/2026,,https://www.energy.gov/eere/articles/us-department-energy-invests-61-million-fund-31-applied-research-development-and
Conductivity of copper enhanced by infusion of graphene achieved by the flash sintering process,Selected,,40.01247,-105.270573,2022 AMMTO Multi-Topic FOA,Next Generation Materials and Manufacturing,Conductivity of copper enhanced by infusion of graphene achieved by the flash sintering process,University of Colorado Boulder,300000,CO,9/7/2023,"University of Colorado-Boulder (CU), in partnership with Prysmian Group and the University of Nevada-Reno, will utilize reactive flash sintering to produce graphene-infused copper (GIC) with conductivity that holds the promise of 110% to 120% international Annealed Copper Standard (IACS). In CU's newly developed, breakthrough reactive flash sintering process, the reaction and densification occur together in mere seconds at temperatures well below the melting point of copper.",Lori LaFon,"Prysmian Group, University of Nevada-Reno",Increased Conductivity Metal-Based Material Systems CABLE: Materials Composition and Fabrication,12/6/2026,,https://www.energy.gov/eere/articles/us-department-energy-invests-61-million-fund-31-applied-research-development-and
Control of Aerospace Manufacturing Variability Using Physics-Informed Artificial Intelligence,Selected,,41.811095,-72.252738,2022 AMMTO Multi-Topic FOA,Next Generation Materials and Manufacturing,Control of Aerospace Manufacturing Variability Using Physics-Informed Artificial Intelligence,University of Connecticut,1999139,CT,9/7/2023,"University of Connecticut, in partnership with Raytheon Technologies Center, Connecticut Center for Advanced Technologies, and Siemens Industry, Inc., aims to work on a novel digital twin (DT) framework that uses physics-informed machine learning models to control variability in the manufacturing of large-scale, precision aero-structure components. The framework leverages existing DT standards (ISO 23247) for manufacturing and machine learning (ML) to enhance computer numerical control (CNC) machining quality and yields.",Tracy Bourassa,"Raytheon Technologies Center, Connecticut Center for Advanced Technologies, Siemens Industry, Inc.",AI/Machine Learning for Aerostructures,12/6/2026,,https://www.energy.gov/eere/articles/us-department-energy-invests-61-million-fund-31-applied-research-development-and
Durable CMC Interfaces with Reduced Manufacturing Cost to Enable Cross Cutting Carbon Free Generation,Selected,,41.749832,-72.627957,2022 AMMTO Multi-Topic FOA,Next Generation Materials and Manufacturing,Durable CMC Interfaces with Reduced Manufacturing Cost to Enable Cross Cutting Carbon Free Generation,Raytheon Technologies Research Center,1899784,CT,9/7/2023,"Raytheon Technologies Research Center, with partners Oak Ridge National Laboratory (ORNL) and Ceramic Tubular Products (CTP), aims to develop a new type of fiber-matrix interface coating for ceramic matrix composites (CMCs) and to determine best routes to lower the manufacturing costs. Current CMC interface coatings include carbon-based and boron nitride-based coatings, neither of which provide both the cost target and necessary environmental resistance. This project will explore manufacturing of novel boron carbonitride (BCN) coatings and compare them with boron nitride (BN) and pyrolytic carbon (PyC) coatings for resistance to oxidation across a wide regime of application needs.",John LaSpada,"Oak Ridge National Laboratory, Ceramic Tubular Products",Harsh Environment Materials,12/6/2026,,https://www.energy.gov/eere/articles/us-department-energy-invests-61-million-fund-31-applied-research-development-and
Durable Coating for Wind Turbine Pitch Bearing Produced via Hybrid Manufacturing,Selected,,37.92769,-91.752721,2022 AMMTO Multi-Topic FOA,Next Generation Materials and Manufacturing,Durable Coating for Wind Turbine Pitch Bearing Produced via Hybrid Manufacturing,Missouri University of Science and Technology,2000000,MO,9/7/2023,"Missouri University of Science and Technology, GE Research, Argonne National Laboratory, Product Innovation and Engineering (PINE), and QuesTek will collaborate to develop a hybrid additive/subtractive manufacturing process using high entropy alloys (HEAs) and bulk metallic glasses (BMGs) to more efficiently manufacture coated pitch bearings that enable greater capacity factor and operational efficiency for offshore wind turbines while requiring less maintenance. This project is co-funded by the Wind Energy Technologies Office (WETO).",Kamal Khayat,"GE Research, Argonne National Laboratory, Product Innovation and Engineering, QuesTek",Harsh Environment Materials,12/6/2026,,https://www.energy.gov/eere/articles/us-department-energy-invests-61-million-fund-31-applied-research-development-and
Electroextraction Pilot Demonstration to Enable Regional Domestic Metals Circularity: Copper and Platinum Group (“PGM”) Metals,Selected,,42.562403,-70.921388,2022 AMMTO Multi-Topic FOA,Secure and Sustainable Materials,Electroextraction Pilot Demonstration to Enable Regional Domestic Metals Circularity: Copper and Platinum Group (“PGM”) Metals,Nth Cycle Inc,3000000,MA,9/7/2023,"With partners Oak Ridge National Laboratory (ORNL) and PADNOS, Nth Cycle aims to develop a pilot-scale electroextraction facility to demonstrate that its proprietary technology for recycling critical metals from end of life (EOL) scrap is a cost-effective alternative to shipping collected materials overseas. The main innovation of this project is expanding Nth Cycle's modular unit to recover copper in addition to platinum group metals from EOL scrap at higher rates and with greater efficiency. Partnering with PADNOS, which operates 25 recycling facilities in Michigan, will enable development of the regional supply chain. At the end of the project, a commercial pilot unit will be sent to PADNOS for field testing.",Guillermo Espiga,"Oak Ridge National Laboratory, PADNOS",Materials Circularity Regional Demonstrations,12/6/2026,,https://www.energy.gov/eere/articles/us-department-energy-invests-61-million-fund-31-applied-research-development-and
"Energy Efficient, Rapid Manufacturing of Fiber Composites Using Machine Learning Enabled Ultrafast Radio Frequency Heating",Selected,,47.656129,-122.307405,2022 AMMTO Multi-Topic FOA,Next Generation Materials and Manufacturing,"Energy Efficient, Rapid Manufacturing of Fiber Composites Using Machine Learning Enabled Ultrafast Radio Frequency Heating",University of Washington,1798361,WA,9/7/2023,"University of Washington, with partners Oak Ridge National Laboratory (ORNL), Institute for Advanced Composites Manufacturing Innovation (IACMI – The Composites Institute), the Boeing Company, Electroimpact, and Hexcel Corporation, aims to develop an RF-ML integrated automated setup that can weld industry-standard composites. The work is divided into four major thrust areas: (1) characterization, (2) multiphysics modeling, (3) development and testing, and (4) integration into RF-ML robotic system.",Carol Rhodes,"Oak Ridge National Laboratory, Institute for Advanced Composites Manufacturing Innovation, Boeing Company, Electroimpact, Hexcel Corporation",AI/Machine Learning for Aerostructures,12/6/2026,,https://www.energy.gov/eere/articles/us-department-energy-invests-61-million-fund-31-applied-research-development-and
High Conductive Multilayer Plate Conductor used in Electrified Vehicles,Selected,,42.539288,-83.00733,2022 AMMTO Multi-Topic FOA,Next Generation Materials and Manufacturing,High Conductive Multilayer Plate Conductor used in Electrified Vehicles,General Motors LLC,299984,MI,9/7/2023,"General Motors Progress aims to improve the electrical conductivity of lamellar copper-graphene composite and validate the benefit on conductors for battery electric vehicles (BEVs). These low energy loss, and low heat generation conductors in the battery cells could greatly increase the range and/or power of BEVs. The performance enhancement would mainly be due to GM's new method for fabrication of high-performance copper-graphene composites.",Scott Lawrence,N/A,Increased Conductivity Metal-Based Material Systems CABLE: Materials Composition and Fabrication,12/6/2026,,https://www.energy.gov/eere/articles/us-department-energy-invests-61-million-fund-31-applied-research-development-and
High throughput experimentation to enhance the electrical conductivity of the copper-graphene nanocomposite,Selected,,40.761725,-111.848564,2022 AMMTO Multi-Topic FOA,Next Generation Materials and Manufacturing,High throughput experimentation to enhance the electrical conductivity of the copper-graphene nanocomposite,University of Utah,300000,UT,9/7/2023,"University of Utah aims to optimize copper-graphene for superior electrical conductivity, to better understand conductivity mechanisms, and to devise a scalable fabrication process suitable for large-scale production. Synthesis, wire drawing, annealing, optimization of parameters, and evaluation of electrical/mechanical properties are addressed through 10 performance periods.",Laurel Duncan,N/A,Increased Conductivity Metal-Based Material Systems CABLE: Materials Composition and Fabrication,12/6/2026,,https://www.energy.gov/eere/articles/us-department-energy-invests-61-million-fund-31-applied-research-development-and
