,Mandatory FEMP Standby Power Requirement,Declared Standby Power,Product Category,Company Name - Brand Name,Model Name,Model Number,Additional Model Information,UNSPSC Code,ENAC Code,Wake on LAN (WOL) Status as Shipped (Workstations Only),Notes
367,Compliant,0 to 1 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)","VTech Telecommunications, Ltd. - VTECH",S1100,S1100,",S1100,SIP Corded Phone with Single Line & no key board; ,S1210,SIP Corded Phone with Single Line; ,S1220,SIP Corded Phone with Two Lines",43191508,-,,
368,Compliant,0 to 1 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)","VTech Telecommunications, Ltd. - VTECH",S2211,S2211,",S2211,SIP Corded Phone with Single Line; ,S2221,SIP Corded Phone with Two Lines",43191508,-,,
369,Non-compliant,1.1 to 2 W,"Telephones - Conference, Voice over Internet Protocol (VoIP)",Cisco Systems - CISCO,CP-7832,CP-7832,,43191515,-,,
370,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)","Polycom, Inc. - Poly",CCX 350,CCX 350,,43191508,-,,
371,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)","Polycom, Inc. - Poly",Poly Edge B20,Poly Edge B20,"Poly Edge B10,Poly Edge B10,",43191508,-,,
372,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)","Polycom, Inc. - Poly",Poly Edge B30,Poly Edge B30,,43191508,-,,
373,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)","Polycom, Inc. - Poly",IP PHONE,POLY EDGE E100,",POLY EDGE E220,",43191508,-,,
374,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)","Polycom, Inc. - POLYCOM",VVX 150,2201-48810-001,,43191508,-,,
375,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)","Polycom, Inc. - POLYCOM",VVX 250,2201-48820-001,,43191508,-,,
376,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)","Polycom, Inc. - POLYCOM",VVX 350,2201-48830-001,,43191508,-,,
377,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)","Polycom, Inc. - POLYCOM",VVX 350,2201-48830-001,,43191508,-,,
378,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",Unify Software and Solutions GmbH & Co. KG - Unify,OpenScape Desk Phone CP110,OpenScape Desk Phone CP110,,43191508,-,,
379,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",Unify Software and Solutions GmbH & Co. KG - Unify,OpenScape Desk Phone CP200,OpenScape Desk Phone CP200,,43191508,-,,
380,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",Unify Software and Solutions GmbH & Co. KG - Unify,OpenScape Desk Phone CP205,OpenScape Desk Phone CP205,,43191508,-,,
381,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",Unify Software and Solutions GmbH & Co. KG - Unify,OpenScape Desk Phone CP210,OpenScape Desk Phone CP210,,43191508,-,,
382,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",Unify Software and Solutions GmbH & Co. KG - Unify,OpenScape Desk Phone CP400,OpenScape Desk Phone CP400,,43191508,-,,
383,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",Unify Software and Solutions GmbH & Co. KG - Unify,OpenScape Desk Phone CP410,OpenScape Desk Phone CP410,,43191508,-,,
384,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",Unify Software and Solutions GmbH & Co. KG - Unify,OpenScape Desk Phone CP600,OpenScape Desk Phone CP600,,43191508,-,,
385,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",Unify Software and Solutions GmbH & Co. KG - Unify,OpenScape Desk Phone CP700,OpenScape Desk Phone CP700,,43191508,-,,
386,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",Unify Software and Solutions GmbH & Co. KG - Unify,OpenScape Desk Phone CP700X,OpenScape Desk Phone CP700X,,43191508,-,,
387,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",Unify Software and Solutions GmbH & Co. KG - Unify,OpenScape Desk Phone IP 35G Eco,OpenScape Desk Phone IP 35G Eco,,43191508,-,,
388,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",Avaya Inc - Avaya,J139,J139,,43191508,-,,
389,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",Avaya Inc - Avaya,J159,J159,,43191508,-,,
390,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",Avaya Inc - Avaya,J179,J179,"J169,J169,",43191508,-,,
391,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",Avaya Inc - Avaya,J189 IP Phone,J189,,43191508,-,,
392,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",Cisco Systems - CISCO,CP-6821,CP-6821,,43191508,-,,
393,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",Cisco Systems - CISCO,CP-6841,CP-6841,,43191508,-,,
394,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",Cisco Systems - CISCO,CP-6851,CP-6851,,43191508,-,,
395,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",Cisco Systems - CISCO,CP-6861,CP-6861,,43191508,-,,
396,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",Cisco Systems - CISCO,UC Phone,CP-6871,,43191508,-,,
397,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",Cisco Systems - CISCO,UC Phone,CP-6871,,43191508,-,,
398,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",Cisco Systems - CISCO,CP-7811,CP-7811,",CP-7811,NA",43191508,-,,
399,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",Cisco Systems - CISCO,CP-7841,CP-7841,"CP-7841,,1 Corded Base (With 4 line keys) + 1 Handset",43191508,-,,
400,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",Cisco Systems - CISCO,CP-7861,CP-7861,",CP-7821,",43191508,-,,
401,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",HP Inc. - Poly,VVX 250,2201-48820-001,,43191508,-,,
402,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",HP Inc. - Poly,VVX 350,2201-48830-001,,43191508,-,,
403,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",HP Inc. - Poly,VVX 450,2201-48840-001,,43191508,-,,
404,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",HP Inc. - Poly,CCX 350,CCX 350,,43191508,-,,
405,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",HP Inc. - Poly,CCX 400,CCX 400,,43191508,-,,
406,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",HP Inc. - Poly,Poly Edge B10,Poly Edge B10,,43191508,-,,
407,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",HP Inc. - Poly,Poly Edge B20,Poly Edge B20,,43191508,-,,
408,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",HP Inc. - Poly,Poly Edge B30,Poly Edge B30,,43191508,-,,
409,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",HP Inc. - POLYCOM,VVX 150,2201-48810-001,,43191508,-,,
410,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)","VTech Telecommunications, Ltd. - snom, vtech",D120,D120,",D120,Including low cost version with the same model number; No technical difference; ,ET605,Including low cost version with the same model number; No technical difference",43191508,-,,
411,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)","VTech Telecommunications, Ltd. - VTECH",CTM-S2312,CTM-S2312,",CTM-S2312,1 Base(One Line) + 1 HS; ,CTM-S2322,1 Base(Two Line) + 1 HS",43191508,-,,
412,Non-compliant,1.1 to 2 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)","VTech Telecommunications, Ltd. - VTECH",VSP805,VSP805,,43191508,-,,
413,Non-compliant,2.1 to 3 W,"Telephones - Conference, Voice over Internet Protocol (VoIP)","Polycom, Inc. - Poly",Business Media PhoneConference Telephone,CCX 505,",,-",43191515,-,,
414,Non-compliant,2.1 to 3 W,"Telephones - Conference, Voice over Internet Protocol (VoIP)","Polycom, Inc. - Poly",Conference Telephone,Trio 8300 NR,,43191515,-,,
415,Non-compliant,2.1 to 3 W,"Telephones - Conference, Voice over Internet Protocol (VoIP)","Polycom, Inc. - POLYCOM",RealPresence Trio 8500,RealPresence Trio 8500,,43191515,-,,
416,Non-compliant,2.1 to 3 W,"Telephones - Conference, Voice over Internet Protocol (VoIP)",HP Inc. - Poly,RealPresence Trio 8500,RealPresence Trio 8500,,43191515,-,,
417,Non-compliant,2.1 to 3 W,"Telephones - Conference, Voice over Internet Protocol (VoIP)",HP Inc. - Poly,Trio 8300 NR,Trio 8300 NR,,43191515,-,,
418,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)","Polycom, Inc. - Poly",Business Media PhoneCorded Telephone,CCX 505,",,-",43191508,-,,
419,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)","Polycom, Inc. - Poly",IP PHONE,POLY EDGE E350,",POLY EDGE E300,; ,POLY EDGE E320,",43191508,-,,
420,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)","Polycom, Inc. - Poly",IP PHONE,POLY EDGE E450,",POLY EDGE E400,",43191508,-,,
421,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)","Polycom, Inc. - Poly",IP PHONE,POLY EDGE E500,,43191508,-,,
422,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)","Polycom, Inc. - Poly",IP PHONE,POLY EDGE E550,,43191508,-,,
423,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)","Polycom, Inc. - POLYCOM",VVX 350,2201-48830-010,,43191508,-,,
424,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)","Polycom, Inc. - POLYCOM",VVX 350,2201-48830-010,,43191508,-,,
425,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)","Polycom, Inc. - POLYCOM",VVX 350,2201-48830-010,,43191508,-,,
426,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)","Polycom, Inc. - POLYCOM",VVX 350,2201-48830-010,,43191508,-,,
427,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)","Polycom, Inc. - POLYCOM",VVX 450,2201-48840-001,,43191508,-,,
428,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)","Polycom, Inc. - POLYCOM",VVX 450,2201-48840-001,,43191508,-,,
429,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",Unify Software and Solutions GmbH & Co. KG - Unify,OpenScape Desk Phone CP710,OpenScape Desk Phone CP710,,43191508,-,,
430,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",HP Inc. - Poly,Business Media Phone,CCX 505,,43191508,-,,
431,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",HP Inc. - Poly,IP PHONE,POLY EDGE E100,,43191508,-,,
432,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",HP Inc. - Poly,IP PHONE,POLY EDGE E220,,43191508,-,,
433,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",HP Inc. - Poly,IP PHONE,POLY EDGE E300,,43191508,-,,
434,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",HP Inc. - Poly,IP PHONE,POLY EDGE E320,,43191508,-,,
435,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",HP Inc. - Poly,IP PHONE,POLY EDGE E350,,43191508,-,,
436,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",HP Inc. - Poly,IP PHONE,POLY EDGE E400,,43191508,-,,
437,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",HP Inc. - Poly,IP PHONE,POLY EDGE E450,,43191508,-,,
438,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",HP Inc. - Poly,IP PHONE,POLY EDGE E500,,43191508,-,,
439,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)",HP Inc. - Poly,IP PHONE,POLY EDGE E550,,43191508,-,,
440,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)","VTech Telecommunications, Ltd. - SNOM",SIP Phone corded,D713,,43191508,-,,
441,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)","VTech Telecommunications, Ltd. - SNOM",SIP Phone corded,D862,,43191508,-,,
442,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)","VTech Telecommunications, Ltd. - SNOM",SIP Phone corded,D865,,43191508,-,,
443,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)","VTech Telecommunications, Ltd. - VTECH",VSP726,VSP726,,43191508,-,,
444,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)","VTech Telecommunications, Ltd. - VTECH",VSP736,VSP736,,43191508,-,,
445,Non-compliant,2.1 to 3 W,"Telephones - Corded, Voice over Internet Protocol (VoIP)","VTech Telecommunications, Ltd. - VTECH",VSP861,VSP861,,43191508,-,,
446,Non-compliant,3.1 W or greater,"Telephones - Conference, Voice over Internet Protocol (VoIP)","Polycom, Inc. - Poly",Conference Telephone,Trio 8300,,43191515,-,,
447,Non-compliant,3.1 W or greater,"Telephones - Conference, Voice over Internet Protocol (VoIP)",HP Inc. - Poly,Trio 8300,Trio 8300,,43191515,-,,
448,Non-compliant,3.1 W or greater,"Telephones - Corded, Voice over Internet Protocol (VoIP)",Cisco Systems - CISCO,8861,8861,",8861,1 Corded Base + 1 Handset",43191508,-,,
449,Non-compliant,3.1 W or greater,"Telephones - Corded, Voice over Internet Protocol (VoIP)",Cisco Systems - CISCO,CP-8851,CP-8851,",CP-8811,1 Corded Base + 1 Handset; ,CP-8841,1 Corded Base + 1 Handset; ,CP-8851,1 Corded Base + 1 Handset; ,CP-8851NR,1 Corded Base + 1 Handset",43191508,-,,
450,Non-compliant,3.1 W or greater,"Telephones - Corded, Voice over Internet Protocol (VoIP)",Cisco Systems - CISCO,CP-8851NR,CP-8851NR,",CP-8851NR,NA",43191508,-,,
451,Non-compliant,3.1 W or greater,"Telephones - Corded, Voice over Internet Protocol (VoIP)","VTech Telecommunications, Ltd. - CISCO",CP-8851NR,CP-8851NR,",CP-8851NR,NA",43191508,-,,
